9554 25937
4405 5644 -809
3910 3335 222
9506 4527 -701
4169 7749 -950
5496 2900 -490
9226 7767 577
9074 3439 -417
8749 2528 910
4234 2745 -923
4678 5347 40
7804 6346 962
9405 8066 217
263 5021 115
6716 1416 153
753 5196 -71
783 2796 -115
3268 5301 865
6969 2080 891
1632 4677 -736
991 6933 567
9031 9205 -367
6588 8012 964
6912 6496 -965
6659 8476 -975
8060 4442 -927
6215 7549 668
7607 4845 110
7258 2443 -60
6909 8531 -531
4999 9325 -954
5242 2444 579
549 5401 -880
583 2899 -525
7725 4675 -796
1841 1276 -785
5401 7923 201
4151 798 614
3924 8172 -245
9021 5822 970
8444 3420 -633
1040 4025 59
6663 6009 799
1678 9138 390
8815 9462 -85
6850 5426 -149
4549 1067 -618
2864 7303 -699
3235 9058 239
6193 9499 -373
8440 2836 -783
1147 5677 -35
733 7420 -13
4430 8523 -905
6975 2683 969
6885 4907 -117
7225 8137 535
6251 6248 677
136 5219 17
682 5723 -522
9458 3255 973
9517 2703 -150
1325 9232 -846
6439 1870 -564
8475 4312 -461
1117 4587 660
4265 4217 -156
3144 3673 908
6182 8770 140
3002 3757 -835
4122 777 901
9467 9271 26
1404 7437 574
6065 1422 -420
2059 4097 257
7632 7486 574
7116 3656 -647
4760 8299 -967
4135 7731 421
4420 2415 -354
8185 2395 -885
347 2057 -281
5728 172 972
1820 9398 141
3922 890 -6
7266 6280 -542
6476 8510 752
3932 6887 -854
6585 9488 -251
3056 2316 -131
1777 1371 -678
1210 417 733
7079 1908 450
6957 3996 -83
2774 8389 456
633 8522 -299
7323 8302 -92
9486 4674 -533
142 19 -356
7197 150 92
8568 6604 -926
6305 882 585
9145 6411 -456
1697 6739 -244
7481 523 -569
2682 769 -760
1255 8844 520
5756 7954 -910
933 5798 566
7647 3447 -886
9409 9171 -476
3838 7345 -621
4123 4514 -933
8610 6913 -442
5000 8370 -668
4728 7962 490
5247 4662 13
1160 31 19
2383 2768 201
6431 5162 -114
4757 4282 59
7564 7532 -157
986 7656 329
5038 5123 347
1235 3033 997
8513 3097 -858
8117 7226 -7
8923 4624 549
8492 5239 -767
127 2440 201
3341 1837 -405
8456 1634 288
7330 8089 45
5474 6837 -440
443 7203 -928
7810 7254 975
2573 905 -802
3726 1777 240
9184 9128 312
2865 5066 627
1148 8609 322
4213 3311 -388
3459 7029 -783
7561 4187 -210
619 142 -791
8760 6245 -162
8896 856 217
4236 8942 196
1386 9171 -754
417 8926 553
4717 2179 -722
2699 2126 227
5889 1929 429
8422 4444 65
7372 6604 742
4474 1086 -775
7085 7196 639
1548 9415 206
9210 8479 -358
9414 896 96
5546 7315 935
669 9158 -551
7098 748 992
7256 86 -365
6644 1570 -111
8768 8505 -260
1756 3968 672
7339 2580 -329
8913 3578 -975
2505 397 469
6170 9006 -8
8562 595 496
8913 6244 -570
663 7503 476
6830 4331 -837
5756 830 517
3505 8744 341
9455 3373 -942
7311 8877 -554
3975 7315 155
8005 574 645
1393 247 816
4751 2608 52
8134 9319 218
6009 5583 -289
159 288 718
7907 500 -622
772 1087 -111
1107 1255 -169
6224 893 -371
1211 4924 -573
9420 24 -314
1095 3462 405
5976 5003 552
3454 2290 892
6160 6078 -710
2027 7179 -904
5245 5661 273
5078 584 676
1507 8730 18
3012 693 -423
2952 5239 -872
1598 2913 800
7408 4669 19
8023 2470 836
3375 40 656
4673 7752 489
5182 3224 671
1844 3835 -565
4912 7931 -749
271 1582 519
5332 6536 -766
1177 1740 14
7405 3747 -195
2814 8737 263
2124 5461 36
2755 2144 437
2093 8657 -371
6123 1700 655
5103 6454 276
6523 7932 77
3807 5623 710
1692 8446 -401
1272 1760 508
795 5862 -833
9129 5150 -47
2576 6184 -997
5222 6559 724
2971 8270 467
3271 5842 500
5825 446 -443
1148 598 -497
2762 3912 778
3828 3324 -814
1391 5079 429
3599 4783 -70
1690 5937 816
6350 5023 183
11 8304 -411
5071 5821 51
1903 2562 116
6090 6538 134
3167 8405 669
9161 3519 657
5096 8318 -324
3012 3716 298
1544 2516 433
7779 312 -287
8659 7975 860
1099 5780 710
3285 7337 -560
1344 1437 -391
7527 8132 538
4159 1794 679
9331 8980 -99
3358 5535 -925
1749 6003 195
3459 6014 34
3237 5382 -447
9423 4551 -706
4512 7422 291
7902 4396 921
7493 5419 -958
8975 6421 919
7495 8958 287
4202 2203 917
5802 7165 -363
2671 1534 -201
8398 2657 34
7866 550 57
5235 2442 734
7985 2530 -100
6911 2310 832
7098 2900 -506
8569 4079 883
2775 5992 -373
3160 4327 480
5660 8054 356
8357 7471 686
4756 5598 -715
6720 4809 868
8390 953 -349
234 1191 -594
1850 842 803
7861 1424 -741
2209 2363 -44
8526 8941 -96
1084 860 -901
4644 7071 -824
5245 3629 -858
4444 1802 667
7303 5411 43
9381 8228 -906
9404 1358 584
2323 8263 -982
2670 3483 -191
7676 155 680
8384 5924 -161
721 1424 838
4371 3964 -19
3388 5279 -659
7263 8254 832
1903 7581 -330
1987 888 644
7399 7578 870
3656 8776 -443
770 3201 321
8679 4911 340
8600 550 854
1444 6304 181
9513 9473 -411
8677 693 99
4463 686 95
543 2246 744
1813 5728 857
5704 2932 -779
7253 5635 311
4443 1170 -670
1975 631 678
6083 7666 -839
5042 5720 547
2330 846 -809
222 8722 -758
5049 9220 535
1680 8224 776
1829 2312 -781
4997 1923 -696
626 3381 -7
7676 4772 -820
753 5563 847
8224 9416 449
2050 5158 554
4996 1475 964
708 5499 -768
4776 5811 -984
9379 9543 982
4743 5386 -357
9468 2751 361
3696 5086 203
8364 7611 -29
9492 2133 447
2106 1195 -182
9196 1094 77
990 1628 957
4351 4305 103
7071 276 -603
6436 4053 316
7389 900 471
5583 8224 -675
4432 7513 -317
3127 6461 345
9087 1455 -131
5695 988 26
8622 5608 -642
2933 4061 856
7151 8523 130
7813 8672 -629
369 6139 472
9439 404 309
912 6743 596
4844 8190 694
9472 7687 694
4789 9521 577
7594 8542 -276
5538 4587 538
8205 6717 73
1044 7810 -393
5867 6682 -308
279 9256 696
6387 7381 -743
2827 7400 713
4330 5156 129
8855 4028 -835
2220 563 -907
7362 4844 779
9384 5589 911
5215 1505 41
7203 4835 -576
2625 2416 82
1182 441 -860
8187 4646 740
5679 7338 175
3591 6718 22
5782 4607 -201
7728 5909 -780
3378 3529 402
3468 8257 -729
4200 2495 -832
858 5170 -737
8278 7837 -990
3624 9373 -10
2234 6991 363
6154 8226 44
7867 8882 -489
6679 6846 197
389 6002 -963
659 4700 952
898 1190 790
1022 2621 939
3942 6011 -228
4561 303 537
3304 2521 686
6050 4423 -900
5160 3938 -282
7589 8990 -689
7227 7965 -536
7803 3802 956
2158 4441 -357
5832 5202 -295
5231 960 -378
7348 7475 731
4685 4361 626
8173 849 -644
4813 4087 751
4755 4711 474
2730 5847 861
520 3611 -514
5476 4821 -297
866 6048 279
1007 5726 -959
8924 6014 290
8229 1213 16
1687 149 367
5901 6140 865
5970 325 -534
6035 1246 431
6283 6548 -508
2727 5526 629
6274 668 458
7382 152 -399
4334 6327 -138
1759 6420 -421
7737 1366 -474
6549 9243 82
6752 9121 200
7090 5169 953
8415 2586 -894
9184 5795 150
2446 4084 -454
7481 8195 89
8618 1261 814
7398 4218 266
7832 5254 973
3796 2549 981
603 7852 -873
7466 4824 757
5290 2569 163
2674 5503 -844
4992 1701 -514
9529 3931 733
5677 8560 175
3886 8518 864
3208 422 -9
7536 7308 -175
5232 4107 -539
7341 7195 -83
4545 5705 850
226 4866 787
5961 2359 -368
1036 2444 -20
6398 346 -298
8238 1212 -126
4093 4266 -726
3209 5676 -79
552 5714 501
4728 8678 156
8653 1155 -203
5980 175 308
5016 5343 308
5996 4805 535
2213 8272 -138
3206 5983 -315
7643 2497 -916
1278 2698 -171
5636 6132 -472
7605 542 -947
2614 2649 -838
7106 2457 -27
5101 6117 -993
2642 2355 -302
1186 8206 19
2943 3692 -702
3396 3040 -576
9433 2078 66
1001 7757 -792
8296 3735 -630
2181 1551 415
5037 3192 -898
1547 903 269
7895 506 337
2255 8566 -482
9328 5978 759
7582 4060 310
3189 5727 -67
1559 110 86
5201 8530 433
5265 903 156
6203 6506 -553
1758 5415 -891
5011 1368 807
4916 3160 -781
981 2047 242
8427 6772 -488
3523 6759 -955
290 6655 -525
7813 6865 769
3918 3425 -783
5882 4716 503
6438 2567 48
5082 6176 756
3455 7705 916
9337 5964 -29
1206 6825 -922
7840 2821 -48
5675 4184 -716
3736 2488 528
5526 3801 -29
9477 1920 845
5930 5118 469
2853 8438 265
7994 2128 176
8041 8744 553
1849 5511 -468
624 4285 -559
3197 1418 -875
9351 3455 30
3712 1412 303
8940 2526 640
6674 2399 -396
3380 7666 958
7628 5726 163
5343 2709 696
7137 6647 -434
3 7494 437
6608 2767 140
1624 6079 111
1937 726 396
2913 7877 670
1602 146 241
4556 5571 -587
1725 6185 359
5799 6158 -638
9084 1696 159
566 462 672
3215 3891 804
6023 9270 -111
5935 2830 293
5452 6920 832
4273 1839 526
3151 7808 777
2693 716 349
7214 6220 -461
4295 5047 822
4911 7536 313
8062 2264 935
604 6295 895
8715 3464 -532
4142 1615 807
4694 8894 813
7748 5853 139
8398 6369 979
3038 8184 288
5217 5273 497
9533 1316 182
4348 6608 761
6799 4841 603
2178 8774 -186
448 1008 269
6327 1644 -962
5542 5496 435
6759 60 823
5999 5557 961
1564 3795 322
8398 411 -302
1801 640 -346
8241 5561 756
56 3176 29
6501 9512 559
8188 4022 -474
246 4294 -730
4931 5018 157
7236 2193 814
1981 334 -72
740 627 763
3042 7136 -359
3463 4425 461
9291 4206 -715
4461 5037 11
1565 2321 -423
2332 9037 0
3496 8702 -213
7088 6258 -140
190 4386 996
4012 413 332
3032 4367 -435
2483 4992 671
9326 2011 -296
2631 2024 -441
4815 8107 614
2071 5100 738
4741 4258 -467
5988 216 -907
7665 7732 557
133 3316 468
2956 6426 673
5554 6949 777
2417 701 797
5885 4217 716
1074 2747 309
4416 5348 989
5506 4986 -490
5668 842 -969
6691 5466 203
4439 835 -940
3543 2334 406
8231 310 253
3023 8223 819
2413 9515 -623
7540 67 -3
3147 3814 27
954 3938 400
2959 5694 -459
5806 8377 551
5696 3153 575
9407 2397 327
1731 8195 919
4805 4876 -323
3297 1682 763
3899 1494 836
854 8774 390
2880 5547 80
8947 7148 244
2636 3100 -391
3769 7192 -334
1861 4448 502
4444 5255 -423
1988 4115 772
2118 4824 144
4303 3618 505
1908 5810 998
9378 3765 898
4767 1325 -413
4056 8435 588
552 5573 -841
4728 2318 123
6554 1677 150
1304 7273 -727
9429 9286 61
7901 81 388
3695 583 -602
285 4757 -125
4884 4472 -749
5995 5280 431
8640 408 -877
3026 9445 60
8031 6403 -127
1918 8335 158
6885 7665 -269
8056 4222 -290
5410 3887 758
4253 1172 -30
1023 3680 157
2220 4070 25
6231 7710 -548
797 5618 -999
6076 759 -754
9072 1980 -7
7560 1011 -617
4691 3174 331
7909 7198 -767
3057 1565 333
397 8930 291
1683 3740 657
8499 7936 36
5844 866 -969
121 1194 257
3869 5692 -227
9503 5503 733
8960 649 578
6972 6297 -22
493 3817 -985
2259 4618 237
4715 8830 46
566 9326 -708
2468 5646 -721
8808 5513 -275
5311 7915 111
5399 5463 567
357 3041 -944
3069 1910 608
3550 5771 709
752 2026 -454
2967 7313 -542
4321 631 385
7969 721 454
8289 29 -543
7830 5486 513
9220 62 572
5999 8395 481
8329 8890 631
7041 897 -929
5439 4557 -753
4181 8331 -162
3367 7150 667
6669 6970 179
2037 500 -617
9415 7252 -62
1694 9203 -305
1812 631 -12
6904 8849 498
2070 6675 -752
6686 6050 -657
3705 1494 753
9401 5376 158
8194 8500 -938
8078 2768 872
2887 8681 -300
2396 8424 -409
9152 6465 322
3653 5131 -454
5242 9424 -703
3999 6409 513
9093 7930 -286
4677 4464 590
6239 8162 -834
6191 6769 54
1254 4785 335
5963 8998 344
8693 8350 -987
3319 1518 791
8124 7472 179
4081 8392 -25
1513 4807 -705
6375 5397 -52
3896 1091 -301
5160 4504 696
5392 5164 -209
3426 4717 721
8291 5508 114
4534 9376 234
381 2726 -448
3197 7286 401
9448 2418 -156
5156 5285 -10
8741 296 -694
9412 3474 514
4136 7039 -592
1159 7450 -749
6519 5479 -374
4271 4873 945
7078 7589 111
2692 1466 -128
8796 4452 -388
6428 2427 287
9252 1003 -706
5314 4286 -196
4774 125 -266
331 3630 291
8595 5253 800
2137 8661 745
4145 7694 487
4833 1502 673
4812 1216 663
4691 5900 22
7822 346 -609
9264 4881 830
60 1997 66
8482 521 -222
8961 387 282
3468 7130 -902
1844 6018 -66
2483 7885 7
1018 3768 444
217 6030 7
1326 2191 825
3536 3639 -30
9366 5928 -337
4267 6032 443
626 1498 332
2204 7844 406
6669 3888 -506
2204 309 803
3539 3190 -684
8706 1690 329
4090 562 -660
268 8373 314
2197 7997 -816
3703 6029 -139
5108 2793 775
1299 6708 -266
3011 4416 -631
2666 279 -614
4371 8867 791
9203 7518 -855
821 4134 -635
4586 262 512
3264 7999 80
1005 7836 101
5996 8481 -784
6573 6558 506
9010 5426 814
7641 1106 -84
8454 3009 -402
2656 7875 -698
3556 2134 159
9492 3634 380
8753 1021 -604
8522 2296 -574
6282 8614 -404
8441 8044 191
8967 6955 -189
4139 696 773
1614 2016 -397
4528 3572 -795
6771 4159 152
9181 2965 353
8489 4164 -67
7057 3748 774
1599 3912 472
158 4886 -982
2844 4165 -154
1423 8849 -416
4640 7230 -351
9002 5796 246
5060 8234 392
2936 703 591
8531 436 -216
3199 3893 -732
7881 3127 -854
5778 4994 -113
3135 6901 -204
3173 1110 770
3988 5918 -546
9143 7925 864
1716 9384 292
178 7725 -670
1845 4544 -14
7172 3482 -763
2328 7131 -372
7115 1680 -381
9167 2017 132
8704 3787 695
1660 4420 420
692 4228 96
7809 855 -554
396 9163 -615
791 8233 865
7581 1872 850
8855 3381 -379
8222 7588 983
7000 7198 -136
9369 3195 -387
2729 7807 -641
7883 5558 624
4211 8525 -400
5969 3875 645
8455 7520 409
8441 6565 -913
2933 7810 -497
2556 5145 333
2002 6152 324
1411 3996 676
377 867 576
5367 2810 -480
9496 4156 541
397 8634 815
5168 6319 552
1368 6786 -581
9189 7538 -279
5658 7867 231
4014 4783 -674
7807 3279 -978
4189 578 -481
4276 4381 197
5283 1475 275
8693 881 -155
472 1182 -724
4342 4624 -457
3503 5965 111
3490 1354 220
2447 4392 489
639 1682 -686
7148 9116 -908
294 756 449
8057 2144 -301
5750 4962 -625
4092 1626 234
6377 3809 522
7171 6800 -512
361 7303 224
5125 8203 -995
4046 9038 720
4678 1864 -303
8961 857 41
5717 1350 917
4749 5208 695
6726 6354 -197
9401 6788 -957
4310 4888 -188
9151 1824 550
8221 4822 440
8757 5491 -803
5847 3650 336
7666 8419 -92
2496 5381 -432
1869 3902 -429
3109 1068 -229
7908 8817 619
1083 2805 -903
9412 8623 -947
8826 4890 949
7874 7257 246
3007 9068 452
5691 2670 159
7813 3586 -356
3892 7415 -681
7768 9377 911
5429 8913 -543
9439 8624 -482
986 1433 -10
4621 2276 532
8902 4845 522
1295 5474 283
8009 6226 202
3024 4083 -954
2192 7434 224
8376 7854 -266
7629 1273 247
4538 5991 -182
6927 4219 -554
2104 368 597
3545 2397 -685
9509 3022 -816
387 2136 826
5179 6321 798
2022 6709 -899
7903 930 -501
7095 9171 -951
5521 8607 -932
7371 7046 -155
7097 4595 -667
8003 8711 -652
3869 3811 -240
642 2228 425
626 1294 588
3996 2364 103
8751 4961 -537
9194 1679 -669
3196 2315 168
4093 2509 355
3653 6037 -463
2065 4634 -834
2275 5015 -343
3147 4665 508
7574 6343 -493
7892 4469 194
485 1071 -552
6455 2700 733
7072 1494 -175
3413 3775 -179
7011 7669 203
2197 7949 -362
6620 7880 -75
1669 8090 -760
6010 7941 -441
2094 5334 -134
3523 5881 -665
1585 2735 408
7845 2384 929
4785 616 -102
1995 1518 891
7641 4279 -63
4563 5597 309
2119 2184 -55
4964 1499 -186
5720 2793 -797
3208 8288 -428
1199 882 -368
449 6604 -526
2377 4341 723
3259 1786 -165
1893 1885 743
6541 1494 88
4427 3695 -508
4020 999 -716
7578 6936 412
9057 14 217
969 8340 363
9299 1151 520
4933 4672 949
358 5956 832
540 8172 -132
7763 439 479
3212 8337 117
1913 7561 -521
2272 732 -130
5260 8044 -835
9353 8685 445
4924 7843 -32
4231 932 -262
2875 6089 152
3085 7529 -330
6484 740 256
511 5787 817
653 1675 185
9242 4564 -244
9122 4892 -473
2318 5923 909
1453 3348 -83
1338 5177 658
9276 4619 121
3381 919 34
5174 8448 -403
8252 864 -958
148 2117 55
8399 4008 930
2830 3305 726
6646 4887 -600
5394 6566 903
5864 1930 -806
6896 8082 566
7335 7224 -672
2490 8514 -296
3096 8070 431
6077 1679 -76
7779 2229 921
683 4485 575
9397 2122 119
2665 371 616
1381 5160 -797
1992 6873 -531
7701 1639 911
4913 5340 216
705 2205 -337
4737 2176 155
5049 9057 542
6446 6262 -930
9517 3936 99
5998 4143 -941
4079 8784 698
3427 7799 -3
3841 6278 -939
1863 632 -614
8217 7178 253
3699 531 -931
2936 306 -967
650 4731 314
5391 2561 -8
4312 4500 -287
4745 7954 -343
7368 1948 -885
2091 8481 -309
8077 2091 -420
3423 4876 908
396 1150 483
154 5168 523
263 5944 103
6565 6812 -176
7441 5986 138
4019 1275 165
9502 4479 -929
100 161 460
8857 4189 50
2971 5712 364
936 3289 420
8395 2196 -237
6011 5711 161
8801 2146 264
7063 4417 -668
2516 1633 -278
7925 7044 -431
4754 6816 36
382 3273 -522
2550 1409 -933
9139 3353 442
2525 4489 538
2684 9216 851
5069 3143 163
474 4314 -542
4745 3056 87
522 2944 -875
2032 1782 -317
907 693 -905
5624 4938 -227
8035 2530 -167
9002 1875 518
5142 6775 37
6395 954 903
1536 6156 -565
7062 4292 447
6006 1963 -548
8696 6036 -142
4664 1863 -407
7023 1043 851
6563 8757 769
9405 486 -687
8555 5705 -513
7569 1818 -714
8894 5738 -832
9125 9016 844
4898 4684 834
3104 3006 874
8206 3361 -729
7474 6394 898
2231 3004 -942
6239 3595 770
9101 6393 236
6521 4982 -6
3669 4846 -979
3998 581 220
7540 3125 -42
4722 2723 727
3347 1505 -383
2018 77 534
5720 9367 911
5083 6174 -323
3119 8577 248
6339 6477 -796
4613 5432 989
3153 342 -712
6740 8823 441
2847 3287 -894
8970 402 -183
4427 8453 410
6621 583 -609
731 4000 -313
8032 2353 -499
7020 1522 -521
8475 6401 876
4037 4180 441
1965 7560 100
9001 6128 821
4196 2650 -847
6176 1087 -667
4596 2151 -826
6065 128 -687
3138 4077 -859
2306 1460 570
7771 514 -293
3432 3952 -632
8270 6978 -207
3983 7535 -998
3082 2069 -193
8359 230 -689
8310 5012 455
9193 2820 231
746 7700 -137
5007 322 131
6392 679 122
4334 1497 -11
7571 8363 239
3899 5206 558
84 893 -605
2880 7182 -532
8466 8270 151
2449 3394 -436
9498 8007 898
1833 200 -669
2432 4266 415
4790 8004 -617
5012 5298 42
6080 2297 770
5109 5500 -541
6444 1288 524
2286 4545 944
8188 7057 857
7696 3269 975
6012 9279 -360
7284 7053 -630
2584 3827 -309
2036 9010 114
7544 7610 108
7770 4599 700
5591 4660 661
2097 8713 853
3713 6945 -270
6091 129 576
4932 3756 658
2104 7623 850
8561 1922 -321
2880 4555 629
3540 5441 824
5223 4824 -210
2232 1956 320
2921 3108 -624
8910 5482 -194
2794 4094 -296
5749 4394 443
6953 2215 307
933 9147 533
8768 8077 662
9014 2922 511
1575 6387 515
3249 5176 -281
1120 3487 316
5527 692 -871
5198 7355 -192
4358 9100 -806
5058 6548 -519
4478 3983 -920
1898 2261 315
3504 3621 -929
7412 5257 666
6834 3852 -108
3692 3049 484
1155 1250 501
8856 6430 103
3415 3419 -278
1058 6202 286
1188 2121 73
8151 3236 -538
2991 9088 687
2730 892 -630
6849 1739 -650
4826 5285 949
4950 7898 374
5679 844 -793
913 2343 -355
4629 3991 228
8466 9143 -136
741 3864 -919
7618 804 -127
3373 6630 327
1998 8315 526
2338 431 477
988 3385 -970
9449 2632 -470
6638 1529 -234
4402 7954 840
7506 584 -255
3351 3571 515
7803 4349 425
8818 6054 742
7431 1511 -90
6070 2495 -140
6931 3270 635
7295 6353 414
8584 202 -919
3444 3412 -70
8008 4898 -914
1579 7507 448
4455 242 -493
3918 6023 637
6044 6187 -927
9433 6940 -390
1205 7406 651
9148 3267 67
4858 8116 568
2435 424 790
1882 4059 854
8153 4845 -414
9478 4689 350
1107 4788 982
2688 7961 -279
5883 1788 -296
6293 3969 -570
1077 2357 -449
2833 7429 -926
8866 7285 414
797 2300 -34
507 6176 739
7224 31 960
4604 543 -825
319 1538 577
4765 787 -793
8796 5949 186
4548 1030 172
4372 2732 215
3380 9327 845
8387 1655 656
5088 3270 142
7026 8662 317
8184 7204 231
2862 8139 154
3516 6520 957
3355 5350 -522
7238 5574 774
5698 5115 384
855 4276 -511
3777 141 902
1633 7092 -863
2449 4877 -224
1335 7130 260
9370 8711 -987
2845 7627 233
4312 6182 713
6926 1313 643
6600 3194 -975
7541 7910 -465
8738 696 990
882 1258 884
6631 2553 391
4508 2200 570
4075 9510 813
2796 9553 71
827 8399 226
4020 5477 -130
7325 1535 -893
858 2541 -958
3064 4022 -5
2358 7465 67
8857 107 8
2545 5645 632
3722 3181 -227
3083 6218 -738
7742 3082 -140
8201 4057 -357
5678 6826 258
4056 9185 -213
2365 4419 -817
3289 3628 -288
1248 318 649
1649 6549 748
1464 8520 300
1385 1950 264
2273 7093 -260
2119 8212 -393
4403 1090 -830
2787 6908 465
3214 438 -936
5021 8472 84
8353 6510 -1
6613 4672 730
4094 4853 -193
7923 6543 -789
6567 6036 195
4832 4553 853
2067 5886 -369
2855 961 941
7728 1157 977
4791 1522 -916
4534 3336 -735
247 4629 -960
1997 560 -970
7030 9173 184
4409 5153 -895
4204 4392 278
29 6032 -121
5031 4788 742
8069 7808 -973
5839 5288 -147
2002 1465 158
8859 246 455
8589 2938 -166
1546 7619 895
2039 6655 -911
1217 19 285
6783 1709 260
8326 7544 -342
2507 7918 756
4038 2921 698
1062 1111 -173
1940 1479 688
6588 9547 30
1817 7017 642
6544 776 -289
7189 940 -272
6637 7370 -155
1333 4535 -743
939 7644 -161
4697 5645 708
7283 8001 -250
2388 3170 -241
419 6403 940
9310 3964 -827
276 960 -360
669 6368 676
8866 4965 -437
6617 6952 119
9048 6971 -284
4757 3967 326
156 1820 -464
1173 9271 889
1164 1698 941
6780 5936 -132
4370 5727 574
5793 3817 -782
1461 2838 -513
5178 7609 -573
3189 5480 954
5960 2498 552
7268 4467 152
3552 4473 -177
3958 3649 -150
8281 2043 764
1285 5062 -937
7956 8362 -855
1022 8977 833
9013 4179 800
7036 5598 -372
8800 4028 -858
7670 4753 75
1438 3821 937
5773 5622 -904
8670 265 -387
5657 4671 -146
4006 416 277
2147 6362 -862
6565 1541 -516
1173 9271 10
5071 354 551
1971 3115 113
1036 7924 -102
6788 3362 367
5745 813 -827
2796 1940 783
2891 7140 295
7708 129 20
6798 1840 862
7667 797 -259
8783 6059 -80
679 3739 -868
1467 1992 -985
907 5823 820
5313 4092 -435
1844 8766 -543
6535 9073 214
7468 2175 -521
4877 7525 239
8450 7131 464
7960 3822 -28
6573 6368 -673
6506 6603 -734
2265 5796 647
7976 1864 -19
6415 4150 506
1958 5594 -832
5041 8192 993
2856 6261 -906
7206 207 -515
7114 6854 -704
7599 7907 868
5109 2687 49
8771 9002 -701
5973 7798 738
4250 8175 -696
6836 6277 -333
8955 6951 -725
3081 3668 914
4939 6468 997
6276 5263 158
8107 225 692
1951 2726 -24
5925 9406 410
3802 8968 -986
9323 8569 975
259 252 544
572 2822 -508
1468 6747 10
2770 8414 99
4650 3962 -820
3539 3350 -683
6620 2114 274
1951 6403 145
1601 1846 -153
928 914 -295
3335 8962 72
3676 4037 -699
8568 9035 138
2833 5502 738
6968 8398 -154
8696 3642 411
2973 3256 -696
5222 4135 681
2231 6943 786
4230 7350 883
9227 8835 -650
5919 5856 160
131 5015 -345
3497 4817 -933
6639 575 -551
3844 8135 392
4490 501 467
8015 2870 727
948 8492 795
982 287 900
9353 878 479
5314 7079 -174
5843 3002 -169
1872 8668 679
1330 1776 -993
1455 345 -462
582 8576 -842
964 7745 -513
6737 4170 -206
9422 5828 -908
6962 3400 -861
5546 118 868
3726 863 -21
8295 5080 193
6951 8647 -564
1312 7549 22
8440 4202 -941
5323 5246 -423
4021 7873 -820
662 3031 -341
7281 6523 -30
6420 5244 92
8440 7932 -149
7929 7052 -17
778 6285 706
7821 5615 -462
1841 7149 -714
4128 4529 674
2422 4686 103
3566 4005 537
7594 3537 912
5951 2012 174
3048 2957 875
5675 2022 -745
4954 3614 -296
3929 334 -360
66 9234 604
8413 3710 392
5911 1123 366
9196 8466 -288
6203 9407 -478
5473 341 216
7639 764 931
7676 7682 176
4122 7765 -848
300 5366 438
2029 6212 -678
4174 6569 -355
6487 6203 -677
4359 4515 -136
4042 1214 430
2322 7250 83
8737 9191 681
2896 3337 -23
5118 6176 687
8333 8153 272
4585 5485 -724
1397 470 989
1947 3969 355
8203 1668 -370
4698 5908 -914
4849 8749 777
3699 4282 -626
8184 2910 290
3982 6300 202
3380 1367 637
2071 2957 425
4066 9397 606
8626 8898 -692
5334 2185 871
3125 989 255
1944 3413 612
2701 305 774
2691 8335 607
5746 5751 292
6971 7613 -624
8048 6211 351
8126 8987 699
7995 2667 -789
5039 2224 -581
1239 1508 -740
8386 1135 802
4611 5983 114
2292 3799 918
3024 5711 -429
6703 7922 508
938 2474 660
5697 4061 -909
1089 3694 -807
3421 7180 -17
2067 4225 -833
3076 1502 168
3781 1019 -141
7226 7018 -644
6538 2296 46
6575 2371 884
5893 8598 616
7210 2691 217
5379 3298 283
102 9379 -625
8484 669 -510
4707 5000 -370
1791 8 307
4577 2611 770
7868 1756 -670
7238 701 -87
9077 7781 -209
7957 1851 103
1025 2492 -969
5385 6113 -617
7135 2818 155
6323 7357 -224
4906 9276 -517
1620 3112 -452
3191 3502 -568
6602 2000 740
3995 6263 96
183 4185 -168
6842 5812 -543
7508 6918 966
67 47 -349
6137 5087 -658
7343 1704 687
6763 7910 367
1656 7029 418
5314 8253 -855
4542 6838 -751
1955 2058 -225
4332 4893 651
620 2793 -764
3108 6569 507
459 6024 -708
6679 9131 397
2268 1966 -809
5611 8209 156
5901 7568 -992
4499 9489 -512
9403 7820 -871
521 7419 -557
5783 9458 655
971 6867 566
7417 323 492
4017 2746 569
3163 4338 77
3641 1436 573
185 6873 966
4829 514 188
7928 2370 -159
2548 3203 -112
2343 5631 -136
1140 9381 487
5435 2815 704
290 3458 -751
7269 4445 -915
1355 876 74
8252 532 -352
6643 886 -950
2024 3810 -486
2093 5918 -702
5338 7681 127
7940 9046 465
2505 3068 464
749 3046 -20
789 8659 -360
6013 5927 398
3221 7629 -633
4143 9299 884
1824 6578 -878
27 7370 628
7978 385 -718
6224 3630 -208
4606 2150 569
8280 5887 -562
5876 7776 192
2701 4648 -576
6805 3692 -842
7181 1246 -758
414 5579 -596
1931 2966 972
3608 1581 299
5958 5075 701
2479 1323 769
3474 7805 -80
7138 1094 327
732 7663 -15
3393 5725 639
7879 8917 -447
3560 730 -716
2136 6771 185
3268 4176 -607
6366 2753 354
8880 8168 712
403 5064 636
2828 933 -300
5047 2278 615
4350 7810 256
2319 1520 -14
9453 5687 -711
261 6051 -219
6201 7348 598
3821 9026 925
2754 5715 -774
4355 5768 709
2382 6958 818
1004 6892 145
2145 7008 415
8505 2548 812
3684 2617 72
3230 2503 -445
7635 5148 513
3607 6042 -227
8873 1996 508
3074 42 -608
2566 2838 -186
7250 8875 871
3493 564 304
1164 3128 649
3768 6698 136
