19
828 1871
210 99 604
464 699 30
35 218 596
534 780 10
96 432 596
408 330 696
418 871 256
81 546 21
663 480 791
26 372 785
222 772 143
470 27 999
584 280 258
637 144 325
615 53 579
207 609 694
54 772 351
679 338 971
698 337 956
316 748 176
289 186 644
361 779 507
151 286 697
888 700 994
830 560 514
258 698 560
994 449 615
1 249 722
793 360 353
39 511 86
64 462 744
499 44 606
928 171 725
220 387 434
566 842 364
394 779 943
763 199 488
542 44 831
216 399 151
753 546 998
479 412 164
236 386 518
859 795 789
931 140 238
607 189 496
404 29 932
820 226 984
322 736 89
606 230 920
318 697 883
190 319 192
466 920 998
454 432 760
359 173 107
674 360 5
332 531 82
450 754 284
256 495 88
726 696 483
454 93 262
249 235 16
279 311 348
243 75 949
902 151 874
912 446 124
713 489 322
793 535 403
28 286 302
701 157 543
341 489 926
57 894 680
581 803 365
967 140 691
720 816 647
229 440 697
103 869 786
637 194 149
717 96 594
861 155 2
201 648 702
980 250 541
823 403 426
388 508 662
45 161 106
463 702 238
462 494 384
726 179 269
294 350 306
82 385 566
305 252 784
977 446 77
487 991 150
573 406 978
878 637 198
987 501 650
68 116 383
438 670 477
284 497 488
161 255 969
572 954 368
461 843 889
909 393 218
92 783 617
494 478 441
615 809 232
358 429 33
58 279 49
849 523 832
108 765 893
416 613 757
646 425 514
692 697 795
269 935 454
375 836 543
631 54 106
399 843 324
293 114 753
186 228 901
522 131 410
704 314 701
541 229 431
803 596 944
907 173 676
964 351 571
586 28 129
24 439 531
426 628 96
318 163 392
806 77 816
899 788 304
384 908 705
452 983 229
446 943 895
402 268 96
647 936 66
672 205 512
490 171 637
131 275 326
994 680 432
98 910 937
223 826 267
566 821 617
120 466 735
275 750 51
566 982 847
352 899 961
384 822 900
971 505 591
145 209 709
458 931 581
231 748 985
389 258 440
795 442 33
569 751 682
604 592 550
692 867 869
622 834 992
331 175 56
142 711 511
381 81 261
858 464 520
853 664 57
437 770 104
169 839 442
663 532 121
274 403 312
484 77 9
423 994 641
788 510 951
850 604 121
422 839 144
616 336 937
987 554 780
111 49 498
446 955 121
405 819 28
362 50 451
126 70 135
505 56 145
359 796 58
248 628 365
866 16 628
30 85 593
783 164 729
733 378 955
151 986 944
306 555 992
447 129 895
832 323 809
111 79 467
899 125 217
556 188 830
709 417 129
305 623 440
438 722 565
50 557 43
138 77 687
720 456 149
948 189 784
952 826 75
939 510 646
281 768 830
773 317 500
57 121 333
611 752 674
77 684 446
147 933 57
488 948 722
384 895 393
70 104 906
305 141 391
574 754 502
753 715 32
82 862 659
333 896 133
450 225 182
680 152 488
41 289 699
960 531 879
663 363 284
697 640 820
250 10 15
369 632 176
859 928 817
496 180 356
731 763 407
267 470 375
528 279 542
546 584 386
741 178 743
579 456 514
865 707 34
878 418 981
291 239 425
491 510 223
638 909 562
942 69 875
458 685 1000
40 117 781
870 764 325
50 513 479
977 466 694
370 277 905
626 764 151
361 118 905
703 318 401
470 858 975
318 229 883
823 532 907
819 498 115
621 460 874
7 854 250
739 677 511
2 368 245
302 784 967
284 349 505
287 724 243
157 811 361
419 303 442
315 980 642
454 861 796
131 759 826
632 797 394
246 739 716
946 551 451
445 197 91
462 76 493
23 628 651
229 790 335
69 475 722
975 415 935
440 263 691
648 190 215
968 758 954
869 475 102
641 914 790
834 729 636
855 570 34
714 798 42
66 759 255
339 572 802
443 599 624
605 693 645
169 203 664
510 293 395
936 527 99
10 509 533
700 633 572
175 251 668
887 26 286
886 294 677
132 741 675
976 81 899
462 867 318
45 593 453
933 353 547
422 588 949
77 975 640
711 332 87
215 866 547
449 423 729
326 329 914
621 215 272
687 100 494
702 514 91
136 153 399
623 189 251
19 808 358
251 882 632
420 208 340
66 414 333
478 355 261
397 501 133
945 916 767
233 278 716
271 27 779
794 141 103
848 706 482
958 714 471
982 185 974
372 663 641
300 748 288
301 734 96
859 299 149
309 372 267
253 334 720
363 288 678
291 817 906
129 842 187
651 790 32
952 340 598
138 4 841
136 133 73
421 806 188
481 840 193
419 986 98
291 295 182
506 761 195
167 597 19
622 438 145
383 672 333
250 377 718
382 583 983
463 164 472
426 458 251
142 754 801
528 758 245
82 765 836
482 334 223
936 503 254
40 886 853
418 558 371
264 456 844
773 438 553
32 60 516
466 396 404
241 5 540
882 353 550
798 786 752
24 933 559
494 187 346
927 574 961
731 423 173
552 542 606
103 78 344
838 448 973
411 584 190
855 797 541
811 132 988
827 760 423
86 406 645
703 32 622
895 841 589
512 659 535
440 95 122
764 616 621
319 388 922
196 583 633
113 842 96
513 227 541
112 234 649
358 122 70
967 815 822
535 822 498
259 157 898
707 709 427
751 16 128
212 498 484
944 617 175
742 739 638
469 733 928
89 11 484
870 656 440
955 766 877
590 643 435
959 386 113
589 201 736
977 850 491
438 390 378
676 925 508
649 967 24
116 392 245
348 611 739
712 259 566
985 752 641
504 763 514
836 687 728
475 773 917
337 212 546
465 624 137
49 57 635
806 302 610
933 255 152
727 532 505
8 20 492
131 431 707
261 677 569
67 569 586
929 34 543
357 512 773
505 45 572
648 450 174
931 353 193
508 163 616
339 506 785
35 446 567
935 573 504
618 746 389
808 346 636
759 509 579
865 186 97
837 266 558
617 495 294
552 811 593
601 906 401
367 979 952
963 534 628
198 385 756
254 698 955
82 212 272
345 776 326
928 661 774
929 249 832
93 371 287
55 20 995
431 949 55
345 613 661
768 198 641
430 204 302
277 811 867
330 621 642
171 453 862
9 263 719
145 831 761
475 361 553
700 508 171
910 93 912
887 378 633
584 447 286
63 508 298
16 481 161
672 846 112
775 540 282
692 8 924
652 983 800
951 38 461
72 883 193
175 920 490
540 183 183
523 48 189
633 825 666
3 714 327
270 471 256
562 427 394
479 215 52
74 65 629
112 790 45
171 838 948
118 482 236
181 811 53
393 610 179
603 273 191
173 823 782
734 643 510
752 305 484
625 950 582
866 283 978
735 573 922
420 62 445
48 474 881
600 26 122
732 660 616
134 292 528
229 338 260
567 257 727
377 903 496
638 573 548
788 910 80
990 347 374
698 441 964
925 269 307
532 138 781
348 472 121
122 268 879
760 544 980
85 16 774
577 488 778
709 456 897
991 727 950
28 88 640
992 942 245
210 690 681
762 716 528
803 508 92
583 491 310
347 183 71
312 178 398
959 643 419
686 363 339
142 779 122
199 451 851
900 231 97
871 732 737
69 696 777
180 163 599
166 638 492
186 129 288
960 100 551
983 808 414
81 628 387
65 529 855
399 566 238
972 3 792
751 656 481
729 828 573
201 486 715
419 967 489
105 802 169
153 773 831
705 770 467
765 393 196
627 549 748
571 913 923
731 729 917
970 464 126
854 307 697
834 652 213
169 690 781
108 453 166
786 742 482
166 956 649
191 604 543
609 708 891
448 834 600
522 259 156
777 441 923
725 836 108
381 972 679
502 563 823
136 137 659
589 838 865
129 542 354
353 415 555
490 48 734
749 319 748
398 874 736
169 399 705
364 520 190
814 971 578
72 348 603
25 875 28
710 933 26
973 404 874
323 211 942
901 438 940
462 47 899
497 75 466
278 93 360
761 816 227
206 310 662
521 56 427
691 880 895
464 890 344
442 981 670
478 763 907
782 293 183
423 251 530
911 458 619
616 433 764
183 501 201
536 451 140
10 361 308
523 138 107
327 378 458
315 721 168
39 542 122
127 145 231
338 189 102
234 807 422
534 598 131
351 764 771
298 937 704
641 754 219
677 707 411
164 578 426
906 445 495
683 314 958
119 566 942
176 911 71
32 753 761
370 139 507
547 828 945
508 790 621
309 300 482
155 142 29
861 167 490
234 438 364
171 637 776
671 400 839
904 770 354
206 442 68
180 989 493
21 278 860
629 547 573
877 785 402
562 575 239
322 327 941
834 281 458
628 542 298
802 524 459
465 201 684
961 361 643
388 844 354
960 268 736
486 34 454
441 501 241
691 925 137
651 663 625
794 435 444
947 954 581
464 984 74
246 80 31
304 2 839
449 252 837
746 79 313
143 417 25
664 293 274
956 114 152
707 926 656
537 234 768
721 168 706
161 162 106
282 648 52
451 473 311
702 950 775
263 364 37
585 877 381
148 758 941
933 698 135
937 169 859
748 767 829
418 214 805
600 720 865
393 644 965
719 206 742
7 174 936
871 805 191
610 293 529
544 895 624
717 756 286
400 130 626
729 903 403
48 994 145
748 425 377
161 839 389
241 158 144
80 556 102
463 671 350
781 365 917
808 351 405
859 693 172
609 663 208
604 967 646
738 214 916
753 409 186
571 608 77
780 686 667
650 907 954
552 887 667
906 771 356
209 83 352
344 321 612
384 35 146
128 575 345
688 355 956
749 803 700
526 131 502
94 986 440
294 247 283
504 104 525
791 278 667
358 804 8
509 645 296
922 610 665
898 58 795
660 194 883
387 931 707
768 215 176
890 769 490
588 740 612
206 412 402
469 785 51
689 500 169
985 74 662
730 673 170
166 24 751
841 4 587
146 940 585
276 795 11
739 605 486
485 819 84
279 809 296
883 653 937
610 277 441
175 869 63
818 980 524
766 844 502
742 396 389
233 962 215
940 76 958
235 372 858
911 737 686
685 437 412
640 729 729
529 596 889
987 38 577
324 410 799
696 225 483
679 321 714
536 287 652
569 993 168
424 580 342
734 194 671
715 329 730
629 838 762
461 466 460
574 925 96
907 601 707
669 641 282
950 246 368
791 218 813
32 585 764
928 529 184
882 359 169
922 132 605
582 456 610
140 395 459
590 988 401
645 591 934
471 564 465
562 959 970
749 79 599
833 243 333
295 977 826
862 376 452
379 30 31
515 859 799
219 711 117
379 245 596
492 460 459
53 22 253
489 733 767
801 370 465
773 292 194
133 663 321
428 192 430
379 962 770
243 249 513
9 737 792
440 525 607
169 944 36
806 364 940
304 399 840
634 869 595
301 852 508
295 777 718
565 569 877
460 440 189
799 380 189
266 715 717
33 547 248
305 344 679
321 883 380
118 801 468
778 268 195
394 644 238
159 398 300
231 964 796
456 417 401
143 606 487
305 137 104
744 255 327
920 388 521
441 286 947
175 104 872
965 127 469
610 653 519
929 91 206
400 169 109
652 968 14
201 550 535
828 183 242
306 891 27
647 821 848
966 412 470
890 15 561
751 433 84
631 325 566
732 482 145
862 122 389
443 181 887
492 753 4
130 958 784
162 992 41
656 83 888
536 286 746
482 758 156
65 745 547
320 28 52
281 306 527
799 987 539
870 661 195
311 534 574
222 412 853
474 824 771
215 196 644
490 57 418
31 876 430
797 877 499
811 876 277
614 628 728
440 537 654
857 55 766
257 622 256
454 167 679
979 908 539
189 326 100
100 705 446
564 515 263
239 218 455
974 209 309
106 384 96
465 378 108
772 494 57
408 45 123
828 777 965
589 363 593
256 922 608
36 401 457
74 234 58
120 385 335
254 956 279
807 793 440
434 549 660
377 495 366
875 415 790
277 706 847
548 488 674
98 922 119
368 682 338
309 575 461
189 209 469
183 385 69
132 534 381
778 155 323
85 734 307
982 740 312
138 680 113
131 700 413
508 957 335
489 587 12
948 615 80
708 651 956
152 922 439
701 345 784
522 392 639
824 568 622
630 900 24
655 475 203
279 731 98
9 199 473
495 427 21
151 950 106
301 492 364
232 580 639
629 637 724
350 409 696
351 240 407
366 440 310
121 108 435
692 783 552
494 802 262
285 986 134
934 915 334
113 15 337
834 759 1
443 815 939
275 826 752
457 345 683
68 51 44
81 129 297
961 521 212
366 281 342
722 663 299
934 233 963
437 56 950
126 784 403
801 107 918
386 867 172
759 471 897
15 295 622
231 450 480
911 821 346
604 968 687
751 298 949
126 648 782
92 881 847
912 615 56
529 224 811
167 279 64
131 919 101
598 537 133
512 290 102
560 933 634
761 759 177
966 230 334
525 280 855
255 302 690
628 827 40
784 249 36
518 407 173
302 569 835
924 831 967
120 341 322
983 493 223
192 73 238
36 909 683
940 139 779
127 515 798
83 29 792
334 650 938
9 534 614
799 589 480
641 715 163
160 128 820
860 843 768
863 845 668
973 3 567
775 130 616
903 38 287
219 398 981
318 264 979
894 518 479
499 502 251
526 586 781
876 298 410
612 205 525
622 623 516
480 882 540
885 841 441
599 581 439
81 688 308
409 10 157
981 598 819
726 737 624
958 418 660
232 797 485
411 222 19
136 715 848
968 404 290
690 226 355
330 419 589
61 609 339
708 811 282
566 295 320
725 344 868
466 158 663
969 837 739
598 846 743
514 114 594
638 860 465
16 547 929
143 864 540
207 157 425
757 780 415
553 75 205
896 690 104
776 905 743
69 507 418
596 707 774
424 745 466
780 331 853
159 957 177
671 625 756
56 874 908
849 806 992
966 481 880
827 440 232
839 685 452
992 414 448
235 14 320
52 343 534
720 106 810
401 455 137
560 227 44
654 312 577
400 801 146
738 346 934
127 310 203
56 537 214
606 862 824
563 752 237
991 556 237
416 632 803
319 242 503
140 414 23
553 177 396
446 876 485
665 395 638
781 239 744
382 879 13
853 172 750
822 49 58
256 835 996
610 803 564
334 138 520
496 921 976
348 985 366
647 536 923
926 282 346
534 500 463
271 902 939
956 763 216
365 903 413
428 751 516
710 345 659
713 680 830
596 197 489
687 563 781
801 416 215
5 591 135
132 59 468
751 291 627
672 364 529
107 143 156
459 97 737
491 182 246
89 34 682
350 257 578
466 497 259
847 437 570
541 582 328
707 412 315
316 815 707
285 968 586
14 138 932
45 31 869
561 162 478
177 22 975
812 114 222
139 720 612
187 140 743
549 756 504
165 253 839
350 704 572
722 788 685
692 261 617
219 351 966
618 574 529
121 162 143
956 702 55
953 629 242
53 817 54
321 348 135
634 732 857
912 964 85
863 512 597
130 369 70
689 159 926
42 403 474
957 860 579
523 713 321
958 598 802
723 63 960
919 710 391
533 690 310
883 267 624
571 773 332
541 29 132
669 448 607
235 342 86
49 6 39
374 268 119
793 307 517
689 220 137
394 122 908
672 241 572
862 544 9
636 162 234
94 55 71
519 883 278
580 117 270
53 290 238
988 414 841
225 840 644
222 272 703
411 24 220
110 727 540
910 886 160
749 656 59
409 721 171
687 846 28
409 596 754
249 765 765
36 453 519
982 393 389
283 6 436
672 811 819
664 132 295
446 518 360
246 117 610
887 193 370
7 87 532
232 258 929
544 826 516
194 638 610
198 528 809
203 769 183
157 941 981
766 28 554
127 922 348
19 458 131
994 875 548
115 593 453
602 811 629
979 1667
921 184 607
125 978 160
342 311 627
933 227 760
448 697 499
115 225 443
772 411 276
206 103 172
501 648 234
665 197 567
743 165 466
663 721 209
684 134 888
49 526 663
161 260 357
140 4 304
209 378 611
176 219 317
285 617 18
301 944 338
573 66 572
367 763 264
711 910 899
21 426 225
842 275 502
633 786 135
488 866 859
637 957 649
344 327 667
473 869 629
158 625 965
135 668 771
223 974 908
380 720 242
215 32 841
561 937 77
419 885 87
738 556 909
105 564 508
316 453 605
515 844 243
646 133 763
949 370 588
508 413 278
649 598 825
940 968 596
375 417 981
423 771 587
919 674 892
635 670 303
959 271 949
509 269 603
12 477 936
41 890 652
376 642 154
889 863 547
761 50 575
926 789 992
106 122 256
589 11 81
701 857 344
261 601 717
506 231 728
470 426 390
376 165 570
630 458 963
45 504 167
885 701 603
884 825 570
917 579 247
43 801 380
1 456 219
402 485 542
488 325 312
380 599 985
467 456 94
927 677 916
462 173 558
791 258 356
172 737 34
347 321 683
326 87 719
172 749 1
778 963 207
691 177 751
69 582 775
738 841 616
677 760 943
63 306 448
232 13 539
558 382 24
262 742 275
839 792 863
811 215 126
558 454 898
743 370 289
712 920 481
1 60 811
918 699 731
871 775 288
790 476 485
700 604 588
611 550 201
637 133 351
281 589 918
673 640 559
710 648 22
948 371 658
629 811 423
70 174 823
164 897 445
608 490 189
884 701 571
852 364 487
474 203 711
186 260 568
922 158 873
532 328 561
164 272 846
539 738 3
133 302 743
686 475 630
387 727 399
169 325 468
636 141 120
20 816 590
341 125 667
293 96 977
907 839 729
894 404 991
742 814 990
636 499 688
882 703 138
184 715 844
714 818 702
677 262 73
433 524 263
824 133 716
650 908 939
152 313 858
967 896 923
246 947 92
303 76 104
269 370 991
726 13 30
8 740 917
315 698 976
681 255 754
436 837 881
822 751 4
381 546 927
752 411 905
442 22 753
467 65 247
104 561 544
530 656 190
952 133 92
354 807 231
590 734 640
104 177 394
24 17 328
600 330 431
746 201 609
214 169 578
339 61 257
109 312 465
865 420 784
793 689 914
356 130 643
802 772 7
640 113 97
117 835 540
34 883 170
162 432 650
580 829 13
559 772 198
671 328 385
794 101 233
654 463 100
167 26 612
147 290 190
464 411 216
4 542 995
574 506 584
560 230 105
196 968 577
350 218 306
505 352 106
655 792 963
329 531 21
629 541 246
887 308 972
619 912 869
855 792 80
97 90 112
64 562 929
218 895 471
859 87 986
633 270 632
871 667 897
45 732 363
525 769 252
847 621 392
65 533 849
790 357 854
76 315 611
380 105 727
845 635 360
437 417 720
533 449 500
512 953 893
447 412 922
748 341 609
520 153 200
913 243 955
238 325 981
519 16 523
102 924 543
112 123 395
746 526 939
697 260 699
451 515 741
413 220 437
884 391 342
767 503 848
400 139 205
809 200 279
645 459 35
829 577 386
297 810 986
777 129 882
718 892 268
896 596 926
249 927 857
911 627 330
758 49 274
489 26 553
718 7 587
259 930 928
264 862 156
872 13 803
580 236 673
317 594 452
668 685 4
843 821 240
209 492 272
849 220 27
921 265 893
367 591 476
249 431 529
844 538 72
590 261 230
124 278 412
324 378 240
644 430 756
978 601 284
566 603 331
522 50 724
101 819 511
381 206 481
623 751 939
34 731 543
738 173 518
754 778 989
936 89 528
939 730 444
105 110 244
171 427 970
578 43 37
606 813 956
297 366 581
887 320 473
553 228 583
332 720 34
610 101 618
369 200 462
595 745 916
339 31 736
703 927 235
214 540 447
624 544 39
323 285 222
492 532 949
223 537 965
413 477 340
366 643 252
659 396 294
51 218 849
405 922 547
54 544 653
97 283 125
818 124 74
1 505 192
447 445 303
8 784 36
883 974 540
35 830 605
329 300 128
5 677 811
787 386 458
114 342 17
897 727 758
669 950 252
543 149 931
963 894 413
963 266 706
28 275 593
64 573 192
268 87 776
458 286 92
38 217 702
14 123 108
341 24 598
615 801 44
61 244 799
84 135 292
739 164 319
829 553 391
219 588 862
826 102 58
141 703 123
549 617 742
468 662 639
65 124 979
164 936 177
575 344 156
242 550 660
150 771 670
650 713 869
381 274 302
223 125 155
934 524 109
799 839 243
156 112 683
265 657 105
142 70 437
972 714 814
693 283 556
423 836 438
327 642 163
34 5 947
68 481 962
268 636 406
849 959 742
492 968 633
623 133 976
413 711 570
812 204 470
799 666 190
469 420 910
725 49 335
767 347 293
387 445 825
118 76 957
22 772 799
905 642 186
938 723 363
663 478 943
655 138 702
891 38 937
868 188 861
483 566 166
745 90 891
145 30 194
752 527 651
677 682 524
315 953 460
170 395 555
714 697 964
966 844 282
827 94 949
763 880 994
978 28 741
588 114 964
973 585 837
870 823 523
1 139 983
347 117 54
545 127 422
636 191 572
960 974 888
607 229 359
769 945 646
244 547 26
204 726 802
189 747 221
973 697 464
349 187 82
463 893 909
104 492 721
416 766 434
920 518 330
305 428 560
231 437 442
928 470 222
362 613 835
423 165 927
261 299 662
919 727 887
356 915 958
118 361 31
699 744 811
834 596 739
876 580 705
416 556 315
499 781 975
766 218 284
733 83 807
900 81 645
540 933 80
772 90 623
944 389 5
601 214 36
47 398 589
401 501 658
407 219 956
726 776 413
554 943 545
240 15 175
797 312 128
19 148 294
860 867 367
310 676 144
429 125 212
56 173 637
854 907 36
598 719 473
604 380 739
250 160 703
679 977 963
95 185 793
768 334 183
879 3 655
355 377 392
258 504 321
875 698 937
765 233 999
642 272 26
742 477 819
383 815 985
740 61 187
32 701 798
304 964 540
327 240 594
44 593 94
708 140 537
839 458 442
510 531 207
777 309 49
292 432 573
60 12 874
2 55 123
332 375 21
672 926 131
421 480 959
508 214 860
116 580 636
830 232 861
844 334 259
274 538 774
12 326 403
465 827 144
918 587 702
682 56 695
579 766 440
228 707 248
195 21 840
95 329 508
193 412 373
870 969 543
38 164 998
609 374 983
100 150 652
671 926 462
521 937 130
271 929 895
154 786 903
548 167 255
967 654 816
838 644 602
218 122 229
496 743 576
452 11 22
390 648 440
485 912 165
201 283 538
729 857 700
401 536 574
536 299 773
944 150 930
724 890 54
17 911 100
703 294 774
960 898 216
710 723 564
399 510 457
673 298 98
205 5 573
545 425 929
559 488 443
154 164 11
798 198 498
91 884 168
120 775 599
415 814 751
795 868 726
315 863 245
560 400 834
950 874 158
349 701 563
604 598 212
500 341 180
471 955 487
828 158 870
419 374 1000
656 434 8
238 219 940
971 70 821
340 820 364
377 728 439
15 77 674
552 822 889
779 28 270
135 392 547
389 362 722
660 754 809
447 228 104
130 420 164
105 554 129
712 592 553
530 872 145
861 489 768
868 789 412
321 30 204
694 137 2
536 279 547
781 393 310
525 593 389
204 723 192
835 360 219
695 602 450
132 693 629
711 703 784
363 697 598
433 266 922
200 505 949
14 719 836
597 914 672
814 457 104
669 75 806
229 295 608
365 846 955
965 852 530
879 790 30
948 484 155
389 922 23
355 373 404
438 283 949
128 756 913
87 152 629
269 571 524
3 761 503
401 847 484
37 444 974
163 120 646
15 761 414
252 24 549
429 85 956
974 582 938
936 812 126
139 638 403
745 904 416
138 376 197
862 417 18
672 938 220
924 969 177
667 178 965
212 752 872
418 285 94
961 819 989
922 474 413
203 547 232
189 766 41
189 339 652
591 888 256
699 590 873
38 738 174
223 704 225
830 442 317
181 262 37
647 92 156
256 762 706
223 785 666
498 92 40
730 633 752
263 234 458
513 229 307
712 781 244
706 732 796
165 258 559
770 105 303
735 304 275
93 40 975
320 111 676
752 869 301
493 222 30
165 444 902
511 848 123
900 186 840
649 812 52
112 182 37
541 272 926
397 262 79
790 810 537
797 505 960
97 969 862
600 932 888
501 552 967
240 54 506
374 735 510
953 693 879
673 852 200
14 855 313
487 539 590
387 931 552
72 629 830
428 6 139
882 277 25
798 348 780
210 681 430
716 619 592
760 739 745
459 966 249
720 705 870
506 345 331
47 894 587
204 706 112
460 400 956
101 963 445
654 883 853
496 888 661
271 383 27
533 513 283
718 654 830
404 308 816
819 955 660
14 752 874
607 285 197
436 327 12
182 848 895
436 160 935
925 214 600
762 463 351
146 15 525
812 753 302
470 45 375
484 891 835
630 972 609
757 336 356
878 785 55
860 841 120
852 948 800
113 771 526
943 298 542
923 773 222
416 657 732
710 464 114
432 769 568
672 545 941
300 251 507
841 274 793
555 670 408
226 709 347
813 736 837
669 477 694
220 953 202
967 343 926
826 213 430
745 490 101
16 660 438
193 455 76
703 740 171
390 574 369
352 787 602
487 248 970
277 263 716
188 723 630
589 140 799
186 695 871
287 60 400
629 158 389
352 558 305
859 507 474
422 748 822
632 132 109
923 585 794
450 175 248
243 844 266
419 848 221
140 402 934
231 693 409
397 248 613
937 556 641
132 560 785
96 976 953
525 828 771
705 341 82
671 734 671
346 831 464
707 955 150
707 910 787
874 520 243
606 906 836
792 384 656
301 12 660
901 810 677
540 936 530
146 184 243
523 669 899
769 849 855
328 163 467
584 690 529
94 862 373
921 917 541
404 392 660
442 31 202
50 298 719
907 75 752
88 374 410
418 669 308
129 744 790
145 516 53
439 565 809
131 73 916
626 927 742
59 214 741
845 914 877
698 707 843
592 691 62
443 345 964
384 80 976
348 488 320
556 419 662
741 874 935
614 248 648
409 777 137
259 656 142
153 848 358
200 131 656
649 683 622
885 73 257
971 432 786
693 56 591
771 502 215
202 565 632
201 612 510
865 516 326
480 487 202
910 618 956
420 941 490
359 494 791
973 875 527
938 495 382
596 158 222
133 646 431
604 690 477
621 77 876
40 903 468
48 769 223
270 375 156
167 159 947
57 446 715
63 300 278
54 443 831
580 908 259
921 799 159
150 769 713
275 292 94
93 855 648
194 23 960
977 913 50
856 953 952
408 286 673
43 469 738
265 825 674
805 123 91
692 117 700
222 574 58
200 95 212
975 797 773
15 643 332
703 608 209
695 837 261
892 7 329
27 565 429
532 555 160
239 642 960
731 348 22
640 839 662
194 237 671
404 479 221
452 673 706
943 166 144
740 630 40
475 578 690
513 469 922
847 312 937
791 432 266
64 974 908
10 516 464
808 605 27
657 351 877
162 119 100
495 182 947
200 57 16
29 509 293
525 49 480
246 876 386
556 865 521
506 745 732
230 321 333
450 948 60
626 619 990
600 245 402
98 812 216
754 163 486
181 293 201
168 862 425
863 10 748
245 216 905
856 322 36
432 933 893
284 604 604
386 114 119
485 792 783
84 101 887
27 35 359
353 33 634
754 162 753
547 183 529
828 744 33
733 869 249
841 335 545
718 969 725
165 449 579
559 308 242
831 314 971
134 102 360
260 822 793
529 291 920
618 93 929
176 920 678
859 267 507
86 624 642
944 480 130
785 625 137
251 369 153
671 552 239
788 560 889
90 353 168
730 262 748
185 45 903
771 426 764
497 769 100
440 403 181
356 612 102
129 604 161
264 290 607
673 461 527
213 805 181
779 595 322
914 312 511
666 613 329
726 59 277
107 528 721
422 60 765
305 302 425
578 745 132
776 292 528
134 84 247
297 909 172
662 212 285
824 265 180
382 348 204
574 557 899
971 139 285
205 962 6
222 546 381
320 155 261
920 501 66
265 362 629
418 206 742
537 536 394
237 150 804
928 347 593
126 796 145
910 868 892
479 650 121
844 239 647
300 121 461
976 678 394
819 319 91
762 128 305
67 522 797
915 121 783
667 335 183
689 57 801
177 815 559
294 507 129
83 6 286
384 669 534
748 688 93
521 655 534
440 565 528
507 830 127
463 291 466
836 848 976
583 350 40
87 219 346
591 86 880
264 98 609
295 249 121
385 655 917
364 223 782
619 452 883
556 138 412
239 38 396
750 547 380
221 648 821
7 606 611
28 899 684
42 343 25
977 518 844
424 933 599
688 646 647
195 747 186
762 552 313
417 706 655
531 568 518
506 398 324
926 112 965
669 303 31
447 861 129
545 653 21
866 526 394
138 269 261
183 794 579
369 517 115
518 35 157
119 237 638
519 772 965
413 446 238
107 663 261
444 400 96
233 100 709
178 789 754
966 728 796
848 185 57
366 332 74
717 364 219
810 335 111
773 306 669
78 455 628
345 779 184
798 303 753
976 575 269
654 506 240
711 84 957
293 957 854
819 250 23
786 424 112
307 925 241
428 583 463
798 527 927
899 319 444
830 741 393
163 144 182
481 582 865
411 59 357
422 249 16
652 926 887
862 952 742
20 431 428
924 862 997
266 728 280
154 940 837
375 382 301
372 629 957
366 194 973
396 100 862
480 97 717
291 407 323
898 413 367
57 930 455
449 584 481
193 98 94
805 887 551
774 373 136
104 935 363
658 247 828
452 607 179
854 53 303
744 921 800
727 502 151
700 830 980
830 853 288
951 968 678
504 131 242
481 291 721
408 154 156
791 916 740
713 809 551
257 126 97
374 904 539
913 676 662
580 731 899
767 100 724
558 443 497
667 691 613
382 770 229
249 108 111
423 183 881
882 891 112
849 257 859
595 191 429
54 477 711
803 378 892
102 532 580
572 585 612
701 894 117
115 821 399
666 584 194
152 660 760
477 184 238
71 330 666
729 74 480
264 72 602
412 914 490
731 26 668
178 354 785
48 734 422
558 281 801
312 619 264
112 929 988
780 747 513
715 259 407
57 425 121
875 942 794
124 304 342
42 292 74
118 135 827
324 787 652
198 187 355
504 227 36
576 914 891
300 202 953
407 768 541
196 900 348
899 652 545
314 400 737
318 144 810
772 715 242
836 842 807
943 823 697
930 240 180
824 111 736
637 419 915
783 666 981
742 387 493
315 561 773
279 926 60
808 279 891
419 447 921
638 449 967
173 461 861
132 582 313
639 605 675
144 942 796
866 390 326
172 902 871
715 215 846
771 763 307
493 125 106
116 522 544
308 977 779
862 334 647
516 840 346
278 30 515
527 279 530
66 147 490
978 16 329
745 100 429
58 198 729
514 202 766
258 618 193
786 45 85
891 512 538
470 171 654
115 317 37
583 932 497
98 760 245
478 622 136
635 447 383
275 134 420
971 145 452
756 378 693
659 701 274
132 604 596
926 817 392
906 112 401
367 384 346
213 103 990
290 551 275
505 522 506
214 327 91
562 447 257
399 453 541
570 581 572
133 328 602
843 389 423
93 971 649
823 304 570
633 933 693
546 967 626
168 23 761
536 940 94
728 786 774
323 808 925
628 849 199
48 925 587
355 316 209
787 336 292
547 906 963
276 147 936
793 286 201
421 403 398
111 178 237
56 155 8
98 757 809
305 775 413
183 226 396
758 193 659
676 547 774
434 688 728
11 589 329
247 695 436
604 354 405
528 265 780
967 670 799
446 961 678
963 831 513
600 307 466
481 952 56
646 349 871
285 77 441
474 306 732
912 705 166
571 831 342
971 463 270
91 476 995
293 539 513
656 232 603
180 862 635
936 878 250
611 891 993
885 492 870
123 699 730
280 703 680
20 882 877
64 401 129
720 552 867
566 288 618
354 848 597
130 496 549
900 213 82
774 364 351
907 840 228
200 583 488
874 102 579
70 223 725
633 340 263
304 878 412
728 685 525
234 744 859
569 359 648
281 680 788
