17
922 841
432 775 646
223 438 269
287 837 -462
279 963 -895
483 19 -911
314 697 459
329 682 212
708 117 -111
220 91 19
347 440 -318
429 714 957
975 979 -811
892 622 886
627 344 -746
473 144 546
910 110 -672
973 93 -669
26 57 -871
788 32 -435
616 537 43
5 588 11
571 747 862
628 932 73
847 514 -533
122 809 -491
88 209 -254
15 478 889
174 545 -139
423 829 945
760 435 -455
752 782 -12
205 461 247
76 452 778
295 54 -120
791 593 -388
147 42 -801
771 727 397
774 681 612
843 301 -706
520 294 -114
290 958 221
645 21 72
335 396 -984
887 19 1
349 89 -865
864 627 834
242 309 -635
298 141 156
350 983 404
67 37 -729
311 22 195
50 288 877
478 47 -389
744 206 569
746 583 -733
853 153 -377
654 454 725
416 596 246
275 679 -383
794 409 -980
233 887 -468
393 124 672
875 267 173
261 527 -156
385 3 -120
919 313 -143
694 856 828
444 347 -660
113 412 257
504 256 -452
411 331 848
855 795 828
391 415 937
135 266 -238
909 413 -316
604 649 -138
795 718 -81
130 814 689
490 411 -567
83 482 -911
580 498 -17
142 771 372
722 551 476
961 735 234
387 177 879
629 560 264
264 857 -180
370 707 80
882 274 -728
141 361 -40
562 541 752
686 651 295
681 459 82
875 202 -744
107 569 958
570 82 764
404 343 -913
106 127 -595
912 513 -664
500 953 495
709 156 -865
458 953 -563
904 365 -939
558 835 255
93 604 644
735 660 169
48 11 302
302 291 -360
669 461 -82
367 649 -499
3 851 300
815 266 396
859 756 236
53 515 -995
436 587 -30
161 477 852
67 544 481
175 749 -593
274 869 215
201 601 -211
367 729 448
443 573 -572
579 941 -322
575 318 598
855 619 420
528 412 -165
454 291 -226
728 487 100
604 107 -801
4 175 -995
384 415 -604
156 563 149
65 80 -628
545 632 607
193 211 -909
832 365 -435
442 528 -843
335 373 856
663 264 -983
575 15 513
824 946 -450
413 236 -746
248 140 297
606 847 -59
841 91 -297
954 383 -211
393 361 154
211 269 52
314 375 934
52 784 -924
910 99 114
698 840 516
329 792 -795
753 345 740
789 189 677
936 716 -40
20 963 -823
517 81 -667
245 613 -630
79 111 496
21 975 480
375 441 966
215 267 756
698 769 -967
587 779 298
380 962 -593
496 633 -909
38 505 263
604 360 640
541 374 -203
660 318 -805
287 729 149
76 734 539
76 187 23
614 550 -64
822 849 940
955 181 -829
820 639 -863
665 560 -384
672 452 139
393 359 -420
571 832 -60
861 669 521
380 246 -289
65 60 -405
740 640 -367
631 753 -725
463 661 -248
114 774 -375
677 887 -438
563 751 -612
216 39 727
617 254 -537
888 8 -559
769 926 -176
610 699 -538
571 147 -263
289 344 -649
404 30 755
862 792 136
473 867 -848
870 612 -947
350 820 39
710 491 -480
266 732 -713
837 222 338
608 928 -593
323 555 -190
470 472 -132
13 704 218
397 713 391
407 752 -896
975 895 -566
98 283 181
695 369 692
551 136 786
814 265 887
610 690 -336
536 671 558
913 84 633
649 141 -440
407 954 820
85 681 535
687 728 -428
720 922 -1
808 727 -373
10 679 492
702 353 839
265 720 386
593 307 219
65 733 -876
378 215 196
46 578 -206
838 474 -707
951 640 70
951 806 -211
533 8 -421
472 233 -956
353 244 -259
197 374 -262
16 72 208
810 335 181
498 273 842
27 373 515
290 346 613
423 811 -215
866 75 933
345 628 -880
5 741 -116
189 885 106
83 973 969
93 592 -764
33 803 855
715 711 -70
522 585 619
816 127 586
61 84 697
265 754 -582
366 915 897
349 560 726
946 983 -777
85 862 -964
399 964 -325
9 60 972
584 277 874
325 193 432
398 624 -595
588 462 546
414 498 -171
954 460 -664
279 487 753
961 748 297
822 45 32
305 627 318
389 283 268
877 732 -324
734 392 -163
319 864 -968
301 215 -314
356 416 1000
570 872 127
758 171 983
445 5 -747
904 373 397
194 386 -982
743 801 -738
284 115 -132
37 435 602
329 440 634
674 735 -731
945 828 -374
404 653 146
127 548 929
116 212 388
962 937 157
432 592 -523
358 439 859
509 590 -292
494 103 503
655 219 -548
106 174 -808
515 725 -283
88 861 -47
973 876 48
816 212 129
486 576 606
471 957 922
659 64 -57
429 892 20
286 38 417
724 745 286
224 144 -546
511 425 -984
829 365 -554
74 952 392
619 654 -333
205 56 -811
706 796 304
122 630 64
810 851 -816
749 937 -760
376 418 -385
595 429 -834
248 236 168
390 304 -840
3 75 194
826 421 619
29 276 -33
698 260 -131
433 300 828
460 520 -60
822 8 103
431 308 992
478 842 -932
689 250 25
648 741 83
7 617 301
557 320 -963
670 239 -922
91 843 825
174 487 992
528 812 -255
787 236 972
180 147 -223
168 248 233
205 657 158
770 540 -503
48 23 -440
734 651 737
420 624 -300
318 512 800
935 468 665
453 609 -131
395 667 286
240 910 -579
782 947 -588
37 810 -25
259 248 -511
361 726 -997
367 759 948
45 973 269
659 611 320
589 815 416
524 948 -130
118 95 -351
297 928 158
826 972 -1000
524 800 499
135 408 -641
734 319 -511
467 774 -515
470 331 -654
662 947 55
26 566 673
619 673 178
738 814 853
292 26 -884
194 303 -104
256 445 -357
448 439 426
882 133 761
472 547 408
42 482 546
948 812 687
558 79 -938
304 8 706
759 532 234
501 915 -860
773 121 -76
583 773 559
451 383 194
806 126 -226
345 831 -977
618 267 830
402 966 -82
586 640 965
742 32 -441
806 896 -20
845 422 820
318 33 -893
263 600 -303
187 161 -331
79 419 471
541 215 -128
278 593 742
743 96 22
631 697 -942
291 408 -441
902 227 165
916 853 -284
829 947 496
87 195 -744
435 862 -583
71 416 831
844 88 -534
469 827 -613
54 832 822
773 531 237
622 810 731
481 25 34
320 569 717
73 506 -132
118 179 754
634 439 535
527 343 -828
212 870 -16
784 484 -45
912 717 -785
243 139 -929
48 170 -683
64 734 -742
802 632 284
867 219 259
592 931 601
212 505 414
156 661 296
124 117 596
468 330 914
599 468 -367
798 127 -813
40 413 -830
85 293 484
48 521 -820
803 220 -417
67 430 276
133 377 341
634 381 -619
763 846 896
478 216 -766
222 809 344
923 177 -953
20 961 -989
233 522 678
366 492 513
806 437 276
916 794 908
184 339 815
24 278 -118
151 444 38
677 735 732
774 388 -12
533 311 -849
630 83 -458
173 254 389
47 968 -428
207 815 -227
376 399 151
700 346 370
688 963 -977
362 680 785
669 216 -460
626 75 505
551 387 -615
579 812 -633
178 553 690
732 669 -464
105 895 -486
729 171 315
673 14 -187
133 34 -281
762 914 -338
33 443 -875
574 76 456
927 917 -625
86 18 -87
427 927 -385
699 735 -444
341 898 -967
242 750 153
233 635 -484
580 875 521
190 544 -865
508 218 185
681 243 620
93 270 120
838 820 -414
114 678 -598
19 634 718
118 115 101
983 608 700
570 23 883
481 979 479
333 582 60
146 859 374
350 406 -332
849 201 205
575 252 -332
269 37 147
390 704 -479
381 983 -872
852 24 -547
5 665 -14
955 642 -703
335 709 -27
824 178 -920
670 219 -424
162 689 -661
78 370 163
453 622 -293
385 487 -239
513 640 821
915 836 380
65 240 -97
679 956 28
131 8 -103
457 688 -966
620 496 128
243 851 -824
436 248 -277
408 919 369
67 72 -314
624 761 855
438 979 539
609 648 -630
247 95 -423
901 615 -53
896 573 -698
680 97 -551
776 47 -560
372 50 976
673 687 386
192 314 -311
70 776 -137
612 152 -65
207 477 924
413 901 988
563 599 -103
401 308 -81
122 63 -555
261 461 -536
43 313 795
382 861 117
978 631 954
85 787 531
299 787 -98
785 575 109
692 34 153
690 10 384
9 177 -661
782 489 722
564 447 -153
756 307 189
106 259 -178
862 630 435
63 897 644
285 71 -199
958 965 355
619 806 829
764 216 -158
545 705 545
572 646 132
441 277 -665
48 20 156
587 610 -90
196 144 -254
767 439 -978
792 394 916
14 66 -268
929 431 4
158 152 -617
471 859 -160
751 159 -328
484 369 350
397 76 -532
356 563 -775
821 244 -609
897 702 -337
391 606 -510
602 497 -40
397 411 15
607 419 70
367 113 498
278 590 549
3 495 -119
280 353 -99
584 928 918
928 955 117
705 216 -500
888 222 586
730 934 -47
556 792 712
132 391 -471
9 596 241
346 506 -299
617 702 845
794 569 934
324 359 -835
791 912 926
278 114 -208
230 27 725
680 824 363
983 980 -869
711 947 279
938 424 290
83 461 -730
417 175 -847
739 711 368
423 557 -82
417 497 641
179 117 -698
483 475 -855
316 138 949
406 626 169
684 682 -639
436 146 -711
179 833 668
300 189 -111
604 149 176
280 469 331
412 944 -874
976 787 992
520 292 -554
835 518 107
70 92 913
774 908 -532
895 760 -996
667 854 -789
28 707 -865
773 605 982
899 49 329
813 533 -847
644 525 252
271 652 -429
567 368 942
771 759 -297
727 793 100
546 891 826
832 458 928
823 257 704
591 577 -73
447 489 -852
780 625 654
232 566 -203
63 639 606
73 411 -999
230 412 713
827 53 -719
119 568 -187
632 895 -301
704 128 -989
171 680 715
317 521 82
340 426 -184
705 240 -591
610 784 750
91 171 -277
403 470 -274
870 140 -749
530 69 494
362 853 681
68 223 915
826 534 -312
526 251 724
813 257 542
831 866 -197
627 415 367
601 917 475
252 922 -706
432 535 -447
538 666 603
281 961 127
108 559 702
561 755 112
564 480 -868
834 331 447
114 792 375
165 108 671
967 469 -751
523 355 225
388 709 799
412 83 -68
443 308 -372
542 328 -1
423 647 -468
129 341 977
860 256 -312
201 85 415
574 932 -860
279 697 891
730 761 -923
890 720 291
449 607 -262
667 874 747
47 197 -514
1 822 -934
167 750 153
892 512 251
598 651 574
303 590 130
553 491 -248
314 718 -566
942 608 -219
284 378 -210
115 130 -784
259 572 -388
368 616 -520
90 370 -234
913 561 -774
332 281 645
783 223 -577
603 389 723
767 355 805
867 359 -78
524 840 191
434 307 -977
331 541 893
283 202 934
861 945 198
589 187 -79
875 981 793
178 971 820
347 200 -593
534 267 889
979 514 -792
773 53 569
313 451 -368
971 180 977
421 116 918
309 198 331
278 962 -544
853 929 -453
707 321 419
471 383 -590
183 348 312
139 142 125
143 572 430
627 21 126
325 663 -732
154 824 -657
219 682 386
457 455 -401
921 837 -365
149 754 274
488 405 239
870 835 -95
324 718 583
893 492 -159
701 85 -687
746 425 379
825 570 943
669 914 689
558 273 22
325 864 548
869 55 -481
105 810 -396
328 384 851
426 129 773
216 207 704
825 221 -632
613 650 -351
459 175 -863
62 945 165
725 689 333
677 614 298
844 190 -305
546 618 -821
76 142 -70
566 890 25
753 37 914
763 154 -55
390 644 -817
791 368 60
191 983 150
578 741 -298
252 73 -681
897 629 -740
46 465 -237
293 716 -94
729 616 313
665 161 -623
849 939 164
745 634 -886
339 523 259
490 11 460
845 130 -510
567 858 58
898 745 -537
603 23 -954
103 842 768
401 593 -60
399 220 920
909 862 343
940 647 374
502 792 -275
576 70 981
939 672 556
46 921 120
254 259 279
503 629 -503
875 686 949
687 707 -444
466 532 408
665 551 299
55 810 313
704 402 386
566 407 -402
421 771 -710
2 668 -239
806 802 328
827 978 -705
243 622 964
645 771 658
3 224 -906
856 920 778
97 11 -492
49 500 804
972 793 -140
552 500 452
382 167 560
687 621 587
225 6 -899
937 702 -201
394 523 593
476 409 -369
993 947
826 233 -291
825 300 900
921 350 -582
869 112 -51
680 350 724
662 56 -447
101 510 639
97 348 936
657 224 128
375 304 298
621 270 -7
836 534 303
888 128 -902
224 415 -804
218 694 -128
827 20 193
958 557 949
591 88 -436
642 526 -395
828 244 -922
845 497 -703
11 345 73
858 449 -734
812 510 403
332 169 -669
906 136 -717
689 675 502
911 365 915
734 732 304
755 905 983
945 910 -918
821 165 169
263 902 -187
899 551 131
99 361 122
337 975 193
793 182 369
213 821 258
718 58 -927
762 504 -947
46 576 618
314 175 490
513 859 438
199 737 860
782 811 -426
619 403 284
671 900 956
631 68 -597
942 373 -312
529 600 650
139 598 -190
212 457 833
413 40 317
29 742 762
118 184 -509
799 198 -360
352 637 -5
624 375 851
888 946 -155
73 3 -691
198 766 868
940 477 350
865 653 127
199 711 776
304 292 -659
386 566 410
747 858 -826
585 245 -873
974 55 -377
396 2 -329
337 65 -808
293 109 54
536 840 737
105 139 458
960 199 936
126 306 335
906 122 917
542 909 -323
661 236 -772
218 706 910
376 655 821
875 315 595
919 703 888
511 527 950
981 735 242
73 810 -444
525 582 178
181 199 -784
788 773 189
11 726 186
602 835 -643
38 738 418
80 931 -138
856 595 -189
606 329 -917
512 12 -885
296 725 -308
533 686 -307
63 67 -129
886 676 149
135 507 -246
354 540 876
557 596 -799
137 698 -982
138 684 -160
653 321 730
117 754 -681
791 900 562
861 774 -359
181 457 82
776 445 161
493 399 180
644 274 -878
373 375 -954
336 907 567
608 763 795
897 693 -610
485 937 -992
193 155 251
480 594 -544
309 170 -228
618 122 108
731 793 113
829 588 331
790 259 -9
520 957 968
32 373 999
442 543 273
39 848 -976
152 674 -57
81 712 -209
731 945 -925
163 784 47
631 52 -38
455 266 -753
195 820 163
186 98 -170
277 625 537
840 241 -989
524 99 -700
419 683 -478
139 223 325
301 287 -152
677 899 -202
803 945 268
191 158 -352
425 98 -783
483 73 247
281 250 -84
503 669 735
426 73 960
155 630 178
416 963 -343
808 753 -486
405 266 221
48 56 823
331 665 -23
902 426 765
383 660 0
312 713 276
475 570 600
422 113 756
470 745 -658
505 755 140
221 941 539
665 419 -210
655 752 770
353 574 -208
905 559 -288
32 116 -308
69 199 -831
269 511 -262
647 651 -215
661 174 -229
298 983 458
256 32 189
970 964 209
925 589 117
186 135 437
848 255 471
264 965 476
757 982 -508
199 667 525
859 123 -107
695 852 369
264 445 -439
430 712 -176
161 525 -946
161 330 129
272 887 -991
66 234 545
81 578 -120
493 181 846
619 245 693
741 944 -889
655 984 930
180 828 -863
160 423 -740
82 704 -707
894 966 -330
354 339 211
102 580 443
874 987 -431
779 909 -55
894 73 -310
17 132 18
29 7 -988
849 39 -508
969 300 -539
581 282 492
597 770 627
265 811 -14
526 249 -189
593 365 -307
90 855 -865
366 340 -621
594 855 824
69 304 13
900 380 933
224 847 330
461 156 -893
97 870 93
500 755 -322
694 948 -16
510 732 982
757 394 -180
944 512 -885
426 687 555
640 84 -143
217 846 77
93 658 -33
574 467 628
567 466 868
678 295 -404
424 773 -141
543 440 498
904 48 -950
307 341 -705
839 344 -505
43 787 -45
2 789 -405
902 282 384
451 865 -449
563 83 132
225 313 -239
436 385 449
611 596 -560
590 275 -143
78 360 582
820 900 -113
864 541 -29
202 410 -372
739 910 -512
285 967 -558
127 113 527
361 749 830
963 719 743
299 481 -762
44 833 781
859 453 -679
260 672 659
460 270 -834
829 323 485
736 152 858
764 661 -796
913 135 -344
299 633 126
321 850 19
450 536 -827
692 912 -787
474 781 390
793 825 -623
786 302 -873
770 52 838
710 244 379
123 59 -23
706 273 -687
19 668 -70
140 573 426
713 711 -509
576 449 -753
891 446 -989
959 315 823
908 897 557
20 312 -23
379 882 -749
638 409 682
67 902 673
800 521 -114
928 567 -691
811 735 -283
768 103 606
673 11 737
600 924 -73
99 184 139
216 613 588
10 5 969
272 892 362
410 131 659
58 298 983
159 264 -337
419 819 -704
141 779 604
376 977 -586
642 596 86
224 944 -710
838 600 683
30 927 623
915 21 -830
266 663 40
332 579 -315
41 497 -137
429 775 357
174 753 229
422 190 909
809 522 -892
317 14 -534
157 337 444
53 243 -341
814 510 -684
694 598 -419
632 737 916
150 469 -843
224 707 -400
985 691 -159
846 845 -37
234 671 -487
935 544 749
54 855 -812
845 301 -844
105 749 -657
603 748 980
200 48 -824
495 185 -258
950 164 -25
301 808 -361
742 593 -347
363 303 595
313 953 132
707 156 -264
304 100 848
625 301 -660
811 410 -763
184 948 -855
71 911 694
159 96 -68
951 853 -468
277 690 207
786 104 -350
147 840 420
613 23 163
20 240 377
978 152 -694
74 751 -891
841 552 -175
257 575 426
384 383 1
802 246 169
908 392 927
977 707 756
323 765 -390
579 741 827
428 805 45
900 749 -971
958 987 -916
25 44 -266
870 562 -256
593 443 -408
292 915 -477
991 812 836
400 398 -250
245 310 -26
853 311 119
154 810 -316
811 708 993
99 462 -758
508 571 125
11 974 369
470 32 -228
742 237 890
86 609 16
420 899 446
926 834 464
55 610 192
407 961 998
48 204 -794
691 578 -117
915 384 -625
435 382 976
826 401 858
852 570 430
488 951 612
879 312 251
744 572 -776
900 960 -577
329 83 41
697 973 640
267 971 -316
208 575 340
489 793 -192
759 992 531
838 738 -540
236 761 206
752 809 689
477 371 -720
498 429 368
500 406 -682
6 781 1000
673 527 -81
954 86 -559
268 636 -553
831 691 26
5 571 -557
39 822 -338
875 25 -24
702 343 -222
392 226 798
234 202 955
954 234 91
768 512 -576
947 948 -635
616 632 893
949 296 0
239 583 -617
346 457 102
637 464 -820
710 169 411
462 313 474
959 708 -756
703 521 -408
983 751 -896
325 270 -105
212 142 -561
70 426 749
606 281 -493
80 76 -460
601 787 -386
469 1 599
937 196 -682
357 889 840
844 676 559
213 220 -976
719 199 537
936 402 270
260 972 334
130 818 -661
993 655 29
233 452 -363
223 579 975
484 757 -463
890 270 -104
941 260 607
918 145 -696
751 187 349
689 548 649
288 578 -889
629 952 571
663 636 -596
112 400 -858
250 364 -15
373 849 762
52 557 -964
35 589 313
429 464 -41
971 727 778
798 959 -494
422 350 886
279 529 -328
598 805 -236
416 663 -923
141 384 607
951 930 302
843 538 -811
579 888 774
585 381 -130
138 777 180
902 454 852
895 567 -90
569 509 681
959 964 891
337 364 54
888 138 732
681 486 162
34 978 766
575 735 420
184 173 -980
765 19 -945
330 556 -488
673 815 507
513 884 -141
200 51 -864
519 181 286
449 423 103
638 854 322
878 227 -230
235 448 -695
907 54 -86
908 321 231
689 360 -46
376 411 973
364 411 -408
436 453 303
770 438 -54
39 881 127
804 598 266
388 227 -117
316 382 -785
275 302 -613
255 954 -691
238 176 459
4 811 -269
405 41 388
639 440 -788
774 686 -124
693 422 592
810 139 537
466 503 -805
420 137 -746
384 174 -547
992 714 479
378 618 -229
940 22 797
813 487 122
930 442 106
9 179 114
835 371 191
433 864 187
766 948 -321
357 113 237
283 500 -25
463 144 185
982 220 768
609 456 -85
606 253 -466
428 423 717
282 514 -819
149 417 64
522 360 884
583 658 -444
983 751 -779
240 721 -494
282 958 -80
483 642 876
44 989 -875
137 408 -215
44 692 -273
328 961 531
894 62 -240
296 205 707
870 144 455
187 776 -291
561 538 -621
878 869 551
633 294 -361
727 105 -553
507 695 150
682 212 -207
801 95 -410
468 151 30
259 783 -482
905 903 -137
875 644 -919
521 259 349
357 841 -620
353 807 644
128 380 904
716 106 -935
402 645 265
351 356 570
596 193 220
197 642 -133
790 565 248
492 741 368
608 966 -387
572 324 -800
809 813 579
80 295 -910
820 666 -651
848 557 -656
775 256 -281
985 782 990
557 190 -353
984 191 586
396 901 -102
964 312 248
347 732 915
435 97 -740
222 533 -292
209 576 -245
807 965 -929
233 907 -486
30 747 524
640 381 -520
198 37 173
254 134 939
890 191 524
932 298 511
973 112 375
287 90 889
442 757 -737
884 716 739
922 162 -584
341 71 817
893 797 904
733 197 972
672 827 111
700 176 527
796 636 -42
283 389 492
177 215 552
636 639 -61
697 828 -543
450 167 715
494 744 909
130 410 -280
456 699 -104
546 20 -688
427 546 -518
957 206 499
979 673 158
553 883 -972
576 536 -42
66 192 797
678 148 -230
686 986 5
176 846 601
904 56 -732
468 152 -636
129 818 814
533 51 -962
567 136 -564
366 592 -669
635 847 101
233 213 818
969 277 320
767 791 -754
694 403 30
226 955 425
812 258 868
883 897 947
973 152 -708
768 859 835
419 702 838
578 504 -520
713 496 -615
983 966 -712
622 402 -634
273 724 -63
917 122 178
133 407 314
726 801 150
140 904 -806
585 125 249
370 172 -653
665 313 -18
7 866 928
101 888 -129
490 577 -110
595 484 -694
509 903 891
27 463 662
333 893 -565
607 35 -189
586 209 -898
477 624 -719
287 563 -15
644 502 780
742 394 -810
140 246 57
156 436 982
523 791 -315
663 396 -307
431 548 18
403 662 575
7 892 -32
332 978 -623
15 682 509
710 292 855
180 735 117
309 447 -265
835 409 -461
412 134 937
177 435 222
101 737 517
723 314 -727
408 206 558
705 857 43
913 570 -183
500 700 -713
844 757 244
689 486 495
492 726 497
639 545 764
969 679 -957
583 805 67
650 462 508
339 69 -237
635 260 594
483 844 843
60 1 306
812 123 -402
738 611 442
542 135 524
100 698 -719
838 621 577
278 379 -971
695 39 -689
872 56 -550
932 619 -246
316 35 197
496 582 543
317 240 -150
235 504 -852
625 423 802
106 419 -981
279 327 415
233 569 684
213 862 282
596 753 -332
547 455 458
937 905 -443
123 620 -14
151 234 -537
413 5 -975
337 127 976
966 204 -72
644 875 679
384 37 388
535 207 -187
524 288 -1000
73 674 509
640 680 -805
382 778 926
35 772 -837
124 258 680
243 645 255
333 895 -674
14 776 -303
183 159 919
20 364 -724
650 160 508
13 19 571
408 364 684
419 91 314
218 568 588
320 960 541
961 755 -248
368 460 -162
410 494 259
738 659 -114
252 242 -724
759 729 591
3 875 -214
600 753 593
859 978 297
215 42 576
233 60 -994
229 933 -497
631 357 739
99 721 -173
434 642 632
922 653 2
273 815 -340
638 100 -2
177 452 -859
368 146 859
732 209 -981
465 97 -9
102 891 92
411 896 -126
478 720 -882
784 79 2
765 141 -712
311 647 695
523 285 -177
928 424 293
183 585 530
466 106 -965
238 257 -849
333 255 -390
370 677 168
947 6 721
929 583 -59
248 72 -204
718 792 -301
353 518 -132
563 815 -640
739 876 -315
457 237 -454
178 936 139
110 471 496
410 842 -290
581 181 -962
314 670 -679
790 567 625
92 629 -888
859 375 680
576 50 -629
785 723 -793
670 410 520
125 621 928
423 192 -813
379 218 852
847 947 -610
929 658 422
425 156 -958
768 49 578
712 935 685
714 586 -535
435 624 912
600 824 552
917 104 75
324 565 -231
763 661 -902
202 620 -566
317 703 745
21 429 345
62 387 274
91 134 -361
734 874 -434
590 403 892
793 411 -211
842 712 -884
313 724 -723
622 677 -222
574 452 240
67 398 578
400 708 872
592 134 60
725 583 400
383 990 -728
484 924 -770
183 462 -910
34 349 -212
322 316 157
766 775 -777
29 574 778
722 343 -775
447 633 451
795 102 184
169 775 -376
211 689 -627
982 298 127
396 41 -701
692 732 -846
535 638 302
70 312 588
178 628 395
622 621 727
4 27 -247
116 291 280
920 707 -265
42 882 431
214 729 401
136 135 -640
459 983 -928
582 355 -932
87 891 437
404 671 -215
393 10 0
635 159 954
993 102 -230
729 129 -122
776 331 420
199 888 -360
550 614 147
754 651 815
567 46 623
662 103 770
338 502 251
438 707 244
214 198 248
171 647 -641
730 624 147
481 464 778
216 233 -676
11 488 -247
719 359 728
732 421 -956
839 319 -606
418 406 -51
521 250 -551
375 743 257
843 920 -929
361 487 -770
790 590 529
780 873 -193
76 423 621
982 739 -218
499 209 99
505 955 612
121 403 -224
91 853 -675
15 95 45
284 836 -852
524 798 827
859 372 496
952 765 934
188 574 921
987 449 -172
230 223 -654
821 239 -913
876 650 625
506 816 391
528 767 463
387 205 -101
616 727 -749
760 696 -828
697 493 -308
540 601 76
422 341 -223
646 504 949
582 700 110
434 133 -854
251 457 394
908 393 -523
897 502 -858
119 36 496
426 102 235
269 974 -251
232 225 -414
385 73 -42
556 115 779
592 141 -79
501 461 143
66 119 -563
432 472 -524
686 732 -284
693 190 -913
200 507 -784
849 873 -956
18 659 157
472 324 -295
277 521 -900
200 535 -469
881 645 61
751 150 -563
465 992 884
503 737 -584
296 187 947
193 94 -636
378 209 17
954 193 -168
893 759 -766
133 736 85
532 598 -704
639 806 493
985 972
466 756 -183
775 794 -88
141 65 -584
918 420 -783
550 499 -421
935 162 -218
407 479 785
4 53 820
895 541 -884
151 717 134
792 816 -216
407 163 -333
104 657 -765
134 599 -74
808 866 575
643 765 608
639 424 202
118 607 753
134 562 -658
768 776 200
283 614 -366
875 751 -897
630 547 -171
61 397 821
710 738 -50
782 263 551
830 252 -905
718 20 -860
818 868 898
497 472 596
962 623 -299
315 471 69
872 302 -214
955 116 -71
962 724 933
330 218 -191
364 379 0
974 917 -693
53 696 -285
561 259 878
215 708 -522
540 228 -878
367 331 -639
246 333 197
526 914 313
320 386 -695
310 113 -147
508 159 573
636 486 110
213 352 -13
943 757 -11
551 230 513
141 534 -337
677 183 433
477 599 722
967 163 -63
153 699 478
573 913 123
440 947 -945
241 120 -42
884 548 -396
546 583 216
711 182 -611
330 550 113
131 294 71
498 402 -93
974 456 484
188 274 -999
292 239 1000
985 137 -898
405 610 705
839 682 -438
442 683 -747
343 654 884
465 744 829
2 693 -516
64 225 -27
694 615 188
359 600 995
821 373 626
456 960 542
380 874 922
345 636 -890
825 892 299
679 320 -907
430 648 521
939 603 399
139 417 798
953 124 223
304 602 -164
629 25 -458
34 17 649
962 643 -779
583 339 266
843 756 -878
221 54 684
561 448 441
269 240 756
636 623 -534
189 888 905
291 82 319
238 255 -580
811 141 527
339 336 140
205 316 891
779 150 -956
143 671 728
837 774 648
430 194 304
100 934 -255
403 936 544
660 484 -140
147 599 -308
876 188 -383
808 345 701
586 325 30
664 595 243
328 544 117
716 818 -653
288 813 844
836 530 -137
815 844 -351
654 857 859
652 653 621
814 118 -793
56 679 772
488 83 699
965 452 -47
944 928 333
15 227 -652
83 200 -64
232 381 -744
598 853 947
491 23 483
49 863 966
247 595 -319
959 307 -476
550 235 -773
954 794 401
67 593 -744
657 54 -896
470 40 304
384 462 -550
56 984 314
677 49 -834
34 492 -461
248 162 662
571 901 -30
863 964 305
159 122 -298
497 783 688
790 458 -999
880 794 -420
52 506 342
266 968 -353
433 388 967
106 907 45
258 921 -258
316 128 15
166 692 -362
695 593 -823
844 171 -172
865 324 206
271 783 190
144 567 235
78 580 -106
30 57 64
566 423 -294
487 556 345
651 348 509
168 960 -920
883 557 53
201 297 -527
1 632 -572
627 66 -199
390 753 -833
308 699 311
267 329 888
931 44 -256
410 512 811
255 483 -961
779 886 -543
753 641 -418
825 385 195
496 520 666
732 605 -227
159 785 217
929 216 -573
732 506 579
954 547 777
858 244 853
545 177 130
796 571 694
444 705 171
36 524 -294
115 26 888
580 29 -510
170 867 -860
224 940 -35
389 340 518
873 587 813
845 613 936
810 380 577
727 826 -160
51 372 720
291 408 435
620 449 526
725 969 -710
288 189 213
899 427 -735
301 486 407
292 101 205
557 211 736
754 672 -65
912 968 -362
888 475 740
925 854 347
485 698 -138
744 401 -719
257 312 3
150 472 858
463 374 868
359 886 -790
210 472 -999
796 848 72
80 867 -997
641 918 -105
664 848 96
205 449 923
356 802 1
489 750 -987
820 488 -308
594 398 437
865 57 480
975 252 647
183 687 -246
441 376 392
719 696 -208
742 134 -377
90 150 550
641 846 270
373 807 -176
129 495 -297
365 380 -407
235 466 -673
653 763 -312
728 630 465
615 705 992
205 14 665
589 408 -308
537 892 -280
532 551 -495
730 415 -418
508 871 -806
625 62 -803
781 99 380
63 323 427
190 74 -286
900 75 -60
880 326 419
115 454 718
258 380 -117
472 912 395
338 696 183
492 954 562
850 719 -579
890 119 185
77 306 -687
541 362 944
765 345 940
668 62 353
191 51 763
579 280 413
747 850 -101
93 340 -672
737 926 -356
845 680 851
859 877 -363
36 212 946
791 465 -663
672 935 -64
399 806 657
470 976 499
104 589 938
737 408 490
783 608 279
663 615 -145
687 476 901
351 561 -479
435 305 86
811 389 538
767 466 61
671 380 -418
41 721 -920
755 644 -525
111 544 490
469 626 -505
672 747 -184
808 774 403
285 691 -368
731 750 -924
715 860 -135
883 279 249
100 975 -750
641 472 -545
368 74 -395
416 311 -368
173 217 665
554 947 599
567 514 897
106 31 251
454 577 945
979 129 349
225 296 658
672 129 -849
736 929 25
947 323 -614
432 280 967
398 886 -9
137 212 725
979 599 -505
179 844 780
983 342 -346
314 443 245
927 367 -321
495 478 -894
569 917 769
207 932 -316
660 881 -403
565 411 -585
47 336 314
66 515 901
280 571 236
891 875 -870
620 487 328
765 617 679
746 61 -246
199 567 7
276 301 561
257 943 859
532 920 -376
348 6 -702
84 564 -486
436 497 -63
830 985 454
138 839 -562
225 179 294
369 484 -820
344 629 -212
156 746 133
825 346 15
433 936 792
911 254 -747
816 853 177
564 8 -992
943 781 -558
792 401 -598
47 459 613
25 24 -223
575 907 -977
447 977 -150
33 37 58
16 144 -862
270 686 285
609 62 12
505 809 -995
237 415 116
